tickers,company,listed_market,listing_date,issue_price,company_website,business_address,main_business
000544,中原环保,深圳证券交易所,1993-12-08,3.50,http://www.cpepgc.com,河南省郑州市郑东新区才高街6号东方鼎盛中心A座10层,供水、城镇污水处理、农村污水治理、污泥处置、中水利用、集中供热、建筑垃圾资源化处置利用、环保设备制造、光伏发电、市政建设、园林绿化、水环境综合治理及技术研发等。
000545,金浦钛业,深圳证券交易所,1993-12-15,5.00,http://www.nthcl.com,江苏省南京市鼓楼区水西门大街509号金浦东悦时代广场A栋,钛白粉的生产和销售。
000546,金圆股份,深圳证券交易所,1993-12-15,4.00,http://www.jysn.com,浙江省杭州市滨江区江虹路1750号润和信雅达创意中心1号楼30楼,水泥制造、销售;环保业务。
000547,航天发展,深圳证券交易所,1993-11-30,2.38,http://www.casic-addsino.com,福建省福州市台江区五一南路17号工行五一支行13层,电子蓝军、指控通信、电磁安防和发电设备;网络信息安全、数据采集分析、数据保护及安全存储、政务管理信息化等。
000548,湖南投资,深圳证券交易所,1993-12-20,2.88,http://www.hntz.com.cn,湖南省长沙市芙蓉区五一大道447号湖南投资大厦21楼,高速公路建设运营、资产管理和物业服务、酒店投资经营、城市综合体投资开发。
000550,江铃汽车,深圳证券交易所,1993-12-01,3.60,http://www.jmc.com.cn,江西省南昌市南昌县迎宾中大道2111号,生产和销售商用车、SUV以及相关的零部件。
000551,创元科技,深圳证券交易所,1994-01-06,4.60,http://www.000551.cn,江苏省苏州工业园区苏桐路37号,以洁净环保和输变电高压绝缘子为双主业的先进制造业。
000552,甘肃能化,深圳证券交易所,1994-01-06,3.00,http://www.jymdgs.com,甘肃省兰州市七里河区瓜州路1230号甘肃能化19楼,"煤炭开采与销售,热力及电力供应业务。"
000553,安道麦A,深圳证券交易所,1993-12-03,3.10,http://www.adama.com,湖北省荆州市北京东路93号,农药原药和农药中间体产品的研发、生产和销售。
000554,泰山石油,深圳证券交易所,1993-12-15,5.00,http://,山东省泰安市东岳大街369号,成品油批发零售、车用天然气加气业务以及非油品业务。
000555,神州信息,深圳证券交易所,1994-04-08,3.00,http://www.dcits.com,北京市海淀区西北旺东路10号院东区18号楼神州信息大厦,金融信创业务、基于5iABCDs的智能金融业务、跨行业融合的场景金融业务。
000557,西部创业,深圳证券交易所,1994-06-17,3.98,http://www.xbcy.nx.cn,宁夏回族自治区银川市金凤区北京中路168号C座,铁路运输、供应链贸易和葡萄酒销售。
000558,莱茵体育,深圳证券交易所,1994-05-09,3.68,http://www.lander.com.cn,中国(四川)自由贸易试验区成都高新区府城大道西段399号10栋5楼,体育业务、房地产销售及租赁业务。
000559,万向钱潮,深圳证券交易所,1994-01-10,3.80,http://www.wxqc.com.cn,浙江省杭州市萧山区万向路,专业生产底盘及悬架系统汽车制动系统汽车传动系统汽车橡胶密封件轴承滚动体工程机械零部件等汽车系统零部件及总成。
000560,我爱我家,深圳证券交易所,1994-02-02,3.96,http://000560.5i5j.com,北京市朝阳区北辰东路8号院7号楼,"商业零售业,房地产业、酒店旅游服务业和物业管理。"
000561,烽火电子,深圳证券交易所,1994-05-09,4.55,http://www.fenghuo.cn,陕西省宝鸡市清姜路72号,通信装备及电声器材的科研、生产、销售。
000563,陕国投A,深圳证券交易所,1994-01-10,2.00,http://www.siti.com.cn,陕西省西安市雁塔区高新区科技路50号金桥国际广场C座,信托存贷款、投资;委托存贷款、投资;房地产投资;有价证券;金融租赁;代理财产保管与处理;代理收付;经济担保和信用见证;经济咨询;中国人民银行和国家外汇管理局批准经营的其他金融业务等。
000564,供销大集,深圳证券交易所,1994-01-10,2.50,http://www.gongxiaodaji.com,陕西省西安市新城区解放路103号,线下零售实体和线上电子商务结合的全国性O2O商品零售。
000565,渝三峡A,深圳证券交易所,1994-04-08,3.70,http://www.sanxia.com,重庆市江津区德感工业园区,从事油漆涂料的制造、销售以及化工产品贸易。
000566,海南海药,深圳证券交易所,1994-05-25,5.80,http://www.haiyao.com.cn,海南省海口市秀英区南海大道192号,中西成药、精细化工产品、化学原料药、保健品及与医药工业相配套的进出口贸易。
000567,海德股份,深圳证券交易所,1994-05-25,5.95,http://www.000567.com,"北京市海淀区首体南路22号国兴大厦三层,海南省海口市秀英区长滨东三街5号首东逸海国际广场写字楼大厦25层",不良资产经营管理。
000568,泸州老窖,深圳证券交易所,1994-05-09,5.83,http://www.lzlj.com,四川省泸州市南光路泸州老窖营销网络指挥中心,泸州老窖系列酒的生产、销售。
000570,苏常柴A,深圳证券交易所,1994-07-01,3.90,http://www.changchai.com.cn,江苏省常州市怀德中路123号,“常柴”牌柴油机及“常柴罗宾”牌汽油机的研发、生产及销售业务。
000571,新大洲A,深圳证券交易所,1994-05-25,6.00,http://www.sundiro.com,上海市浦东新区银城路88号中国人寿金融中心40楼03-06室,煤炭采掘及牛肉食品的经营。
000572,海马汽车,深圳证券交易所,1994-08-08,6.68,http://www.haima.com,海南省海口市金盘工业区金盘路12-8号,汽车及动力总成的研发、制造、销售及服务。
000573,粤宏远A,深圳证券交易所,1994-08-15,6.38,http://www.winnerway.com.cn,广东省东莞市宏远工业区宏远大厦16楼,开发经营工业区、房地产开发销售、原煤开采销售。
000576,甘化科工,深圳证券交易所,1994-09-07,6.30,http://www.gdganhua.com,广东省江门市甘化路62号,LED产业、生化产业和纸张贸易;军工业务。
000581,威孚高科,深圳证券交易所,1998-09-24,2.46,http://www.weifu.com.cn,江苏省无锡市新吴区华山路5号,汽车核心零部件产品的研发、生产和销售。
000582,北部湾港,深圳证券交易所,1995-11-02,1.00,http://www.bbwport.cn,广西壮族自治区南宁市良庆区体强路12号北部湾航运中心B座15-19层,港口装卸堆存业务、拖轮及港务管理、物流代理业务和理货业务。
000584,*ST工智,深圳证券交易所,1995-11-28,3.50,http://www.hgzn.com,北京市西城区裕民东路5号瑞得大厦12楼,高端智能装备制造、机器人一站式平台及房地产销售业务。
000586,汇源通信,深圳证券交易所,1995-12-20,200.00,http://www.schy.com.cn,四川省成都市高新区天府大道北段28号茂业中心C座2605号,电力光缆、在线监测、气吹微缆、塑料光纤及相关配套产品、高速公路机电工程材料及施工。
000589,贵州轮胎,深圳证券交易所,1996-03-08,4.50,http://www.gztyre.com,贵州省贵阳市修文县扎佐工业园黔轮大道,轮胎研发、生产及销售。
000590,启迪药业,深圳证券交易所,1996-01-19,6.00,http://www.tuspharma.cn,湖南省衡阳市雁峰区罗金桥1号(雁峰区工业项目集聚区)总部办公楼,"研究、开发中国中药传统秘方、验方和西药制剂,生产古汉养生精(口服液、片剂)、养心定悸颗粒、健肾壮腰丸等中成药以及大容量注射剂、原料药、五维赖氨酸口服溶液等西药制剂。"
000591,太阳能,深圳证券交易所,1996-02-08,1.00,http://www.cecsec.cn,北京市海淀区西直门北大街42号节能大厦7层,"太阳能光伏电站的投资运营,以及太阳能电池组件的生产销售。"
000592,平潭发展,深圳证券交易所,1996-03-27,4.33,http://www.000592.com,福建省福州市鼓楼区五四路159号世界金龙大厦23层,造林营林、林木产品加工与销售、贸易业务、与平潭综合实验区开放开发的有关业务。
000593,德龙汇能,深圳证券交易所,1996-03-12,2.50,http://www.dlceg.com,四川省成都市建设路55号,"主要从事以天然气能源为主的清洁能源供应业务,具体包括三个主要子业务,分别是城市燃气业务、LNG业务和分布式能源业务。"
000595,宝塔实业,深圳证券交易所,1996-04-19,4.15,http://www.nxz.com.cn,宁夏银川经济技术开发区西区(银川市西夏区六盘山西路388号),轴承、船舶电器的生产与销售。
000596,古井贡酒,深圳证券交易所,1996-09-27,3.64,http://www.gujing.com,安徽省亳州市古井镇古井产业园,"白酒、啤酒、葡萄酒、酿酒设备、包装材料、玻璃瓶,酒精、饲料、油脂、饮料,高新技术开发、生物技术开发、农副产品深加工的生产与销售等。"
000597,东北制药,深圳证券交易所,1996-05-23,6.68,http://www.nepharm.com.cn,辽宁省沈阳经济技术开发区昆明湖街8号,化学生物制剂、原料药品等。
000598,兴蓉环境,深圳证券交易所,1996-05-29,5.90,http://www.cdxrec.com,四川省成都市武侯区锦城大道1000号,自来水供应、污水处理、管道安装、垃圾渗滤液及污泥处置、中水服务。
000599,青岛双星,深圳证券交易所,1996-04-30,4.90,http://www.doublestar.com.cn,山东省青岛市黄岛区两河路666号,轮胎产品的研发、生产及销售。
000600,建投能源,深圳证券交易所,1996-06-06,5.30,http://www.jei.com.cn,河北省石家庄市裕华西路9号裕园广场A座17层,投资、建设、运营管理以电力生产为主的能源项目。
000601,韶能股份,深圳证券交易所,1996-08-30,8.60,"http://www.shaoneng.com.cn,www.sn0601.com",广东省韶关市武江区武江大道中16号,"发电为主(电力行业),非电业务包括机械(卡车、客车变速箱和齿轮等),纸浆和纸制品,以及建筑材料贸易等为辅。"
000603,盛达资源,深圳证券交易所,1996-08-23,7.38,http://www.sdkygf.com,北京市丰台区南方庄158号盛达大厦2层,含银铅精粉、锌精粉的生产销售和有色金属贸易。
000605,渤海股份,深圳证券交易所,1996-09-13,4.00,http://www.bohai-water.com,北京顺义区南法信镇机场北街8号院2幢航港国际大厦9层902,"原水开发供应,区域间调水,粗质水,自来水生产及输送,优质地下水高附加值经营,直饮水,城镇集中式供水,水务新技术研发应用,水环境治理的基础设施的投资建设及运营管理,市政及园区污水处理工程的投资及总承包,固废危废处置及资源再利用,清洁能源供暖业务。"
000607,华媒控股,深圳证券交易所,1996-08-30,4.00,http://www.000607.cn,浙江省杭州市萧山区市心北路1929号万和国际7幢,广告、发行、印刷及新媒体业务。
000608,阳光股份,深圳证券交易所,1996-09-19,4.10,http://www.yangguangxinye.com,广东省深圳市深南东路5016号京基一百大厦A座6901-01A单元,商业运营管理业务、物业租赁业务以及住宅、商住尾盘销售业务。
000609,*ST中迪,深圳证券交易所,1996-10-10,7.50,http://www.zdinvest.com,北京市朝阳区东三环南路1号院2号佳龙大厦十二层1201,股权投资、房地产投资及餐饮连锁等。
000610,西安旅游,深圳证券交易所,1996-09-26,3.80,http://www.xatourism.com,陕西省西安市曲江新区西影路508号西影大厦3层,国内商业、饮食服务、物资供应、居民服务、分支机构经营旅游服务。
000612,焦作万方,深圳证券交易所,1996-09-26,6.80,http://www.jzwfal.com,河南省焦作市马村区待王镇焦新路南侧,"铝冶炼及加工,铝制品、金属材料销售。"
000615,ST美谷,深圳证券交易所,1996-10-16,7.80,http://www.000615.com.cn,广东省广州市天河区黄埔大道西108号,粘胶纤维的生产和销售;房地产开发业务。
000617,中油资本,深圳证券交易所,1996-10-22,4.18,http://www.cnpccapital.cn,北京市西城区金融大街一号金亚光大厦B座22层,涵盖财务公司、银行、金融租赁、信托、保险、保险经纪、证券等多项金融业务的全方位综合性金融业务。
000619,海螺新材,深圳证券交易所,1996-10-23,5.88,http://www.profile.conch.cn,安徽省芜湖市经济技术开发区港湾路38号,塑料型材、板材、门窗、五金制品、钢龙骨制造、销售;建筑材料、装饰材料批发、零售。
000620,新华联,深圳证券交易所,1996-10-29,5.18,http://www.xhlwl.com.cn,北京市通州区台湖镇政府大街新华联集团总部大厦8层,房地产开发与经营业。
000622,*ST恒立,深圳证券交易所,1996-11-07,5.98,http://www.hlsyfzjt.com,湖南省岳阳经济技术开发区枣子山路116号恒立实业办公楼6楼,生产和销售汽车空调设备系统及其零部件。
000623,吉林敖东,深圳证券交易所,1996-10-28,7.20,http://www.jlaod.com,吉林省敦化市敖东大街2158号,"中成药、生物化学药研发、制造和销售,同时积极布局保健食品、食品、养殖、种植等领域。"
