tickers,company,listed_market,listing_date,issue_price,company_website,business_address,main_business,diluted_earnings_per_share 06/30/24,diluted_earnings_per_share 03/31/24,diluted_earnings_per_share 12/31/23,diluted_earnings_per_share 09/30/23,weighted_earnings_per_share 06/30/24,weighted_earnings_per_share 03/31/24,weighted_earnings_per_share 12/31/23,weighted_earnings_per_share 09/30/23,net_asset_per_share 06/30/24,net_asset_per_share 03/31/24,net_asset_per_share 12/31/23,net_asset_per_share 09/30/23,return_on_equity 06/30/24,return_on_equity 03/31/24,return_on_equity 12/31/23,return_on_equity 09/30/23,operating_profit_margin 06/30/24,operating_profit_margin 03/31/24,operating_profit_margin 12/31/23,operating_profit_margin 09/30/23,net_profit_margin 06/30/24,net_profit_margin 03/31/24,net_profit_margin 12/31/23,net_profit_margin 09/30/23,return_on_assets 06/30/24,return_on_assets 03/31/24,return_on_assets 12/31/23,return_on_assets 09/30/23,current_ratio 06/30/24,current_ratio 03/31/24,current_ratio 12/31/23,current_ratio 09/30/23,quick_ratio 06/30/24,quick_ratio 03/31/24,quick_ratio 12/31/23,quick_ratio 09/30/23,cash_ratio 06/30/24,cash_ratio 03/31/24,cash_ratio 12/31/23,cash_ratio 09/30/23,debt_to_asset_ratio 06/30/24,debt_to_asset_ratio 03/31/24,debt_to_asset_ratio 12/31/23,debt_to_asset_ratio 09/30/23
603690,至纯科技,上海证券交易所,2017-01-13,1.73,http://www.pncs.cn,上海市闵行区紫海路170号,"半导体制程设备、工艺支持设备的研发和生产销售,以及由此衍生的高纯工艺系统建设、电子材料、部件清洗及晶圆再生等服务。",0.1131,0.123,0.8481,0.4304,0.193,0.166,1.058,0.564,12.8285,12.8064,12.6458,12.1064,1.49,1.28,7.71,4.19,5.9966,8.7304,13.0802,10.5749,2.8643,5.8669,10.4085,7.5695,0.3389,0.3845,2.7516,1.4152,1.4216,1.4905,1.5072,1.519,0.8786,0.9051,0.9575,0.9417,10.3657,13.3449,18.387,17.0549,60.4203,58.6855,57.4946,58.4011
603693,江苏新能,上海证券交易所,2018-07-03,9.0,http://www.jsne.com.cn,江苏省南京市长江路88号国信大厦9-10楼,新能源发电项目的投资开发、建设运营及电力销售。,0.3916,0.3468,0.6128,0.4966,--,--,--,--,7.3817,7.4822,7.1968,7.0967,4.44,3.76,7.36,6.01,40.1732,56.0489,34.1343,36.8453,33.2776,46.3728,28.0734,30.3787,2.0499,1.8374,3.3219,2.7782,2.1715,2.4182,2.3264,1.5754,2.1639,2.4093,2.316,1.5682,63.9719,72.167,65.1587,42.2146,54.8387,54.0461,55.1577,54.3607
603696,安记食品,上海证券交易所,2015-12-09,10.1,http://www.anjifood.com,"福建省泉州市清濛科技工业区4-9(A),4-9(B),泉州市经济技术开发区清濛园区4-5(C)",调味品的研发、生产和销售。,0.037,0.0286,0.1322,0.1214,0.04,0.03,0.13,0.12,2.3328,2.4029,2.3694,2.361,1.58,1.19,5.58,5.14,3.4547,5.4749,5.8452,6.8839,3.0536,4.7943,4.9185,5.8332,1.4362,1.0955,4.9507,4.3754,5.9238,7.1414,5.1187,4.0523,5.3106,6.4997,4.7363,3.6886,281.0102,288.0488,238.3195,219.8664,9.3768,7.8827,11.2674,14.8889
603697,有友食品,上海证券交易所,2019-05-08,7.87,http://www.youyoufood.com,重庆市璧山区璧泉街道剑山路130号,泡卤风味休闲食品的研发、生产和销售。,0.178,0.1012,0.2716,0.248,0.18,0.1,0.27,0.25,4.2188,4.392,4.2908,4.2672,4.22,2.3,6.33,5.81,16.9352,18.7258,14.3101,16.5459,14.3773,15.7364,12.0219,13.9685,3.9487,2.1575,5.8601,5.3805,16.7487,16.961,13.6124,12.1923,13.5132,13.4604,10.3937,9.5774,165.8454,72.186,99.6611,229.8313,6.4202,6.3767,7.4169,7.431
603698,航天工程,上海证券交易所,2015-01-28,12.52,http://www.china-ceco.com,北京市北京经济技术开发区经海四路141号,"以航天粉煤加压气化技术为核心,专业从事煤气化技术及关键设备的研发、工程设计、技术服务、设备成套供应及工程总承包。",0.1837,0.0239,0.3492,0.1887,0.17,0.02,0.35,0.19,6.2736,6.1267,6.1048,5.943,2.7,0.39,5.72,3.17,10.2804,6.0712,6.9029,6.907,8.9177,5.4008,6.6666,6.806,1.1619,0.2379,3.4263,1.9616,2.0369,2.0765,2.0215,2.1181,1.9523,1.8745,1.9139,2.0103,109.0719,93.2055,102.3518,102.5205,41.4713,38.7889,39.911,38.0092
603699,纽威股份,上海证券交易所,2014-01-17,17.66,http://www.newayvalve.com,江苏省苏州市苏州高新区泰山路666号,工业阀门的设计、制造和销售。,0.6498,0.2622,0.9655,0.7932,--,--,--,--,5.0862,5.2014,4.9196,4.7971,12.62,4.97,19.3,16.38,21.0854,17.2964,14.8918,16.2131,17.41,14.6653,13.2413,14.0154,5.9721,2.5354,9.3184,7.7332,1.5503,1.6441,1.5498,1.5097,0.9955,1.0475,0.9851,0.9435,31.1657,27.3154,29.2802,26.9725,52.1958,48.6221,51.4675,52.2429
603700,宁水集团,上海证券交易所,2019-01-22,16.63,http://www.chinawatermeter.com,浙江省宁波市江北区北海路358号,主要从事机械水表和智能水表的研发、生产、销售。,0.1489,0.0574,0.645,0.4033,0.15,0.06,0.66,0.41,7.6664,7.8672,7.9217,7.6739,1.95,0.73,8.15,5.24,4.8041,4.0294,8.0147,6.8897,4.733,4.6402,7.3269,6.5135,1.3423,0.5387,5.7607,3.5552,2.3129,2.7185,2.4418,2.2031,1.7173,2.0109,1.9185,1.6165,33.307,51.7543,62.1697,38.4591,30.9464,26.176,29.2894,32.3834
603701,德宏股份,上海证券交易所,2016-04-12,13.5,http://www.dehong.com.cn,浙江省湖州市南太湖大道1888号,车用交流发电机和电子真空泵的研发、生产、销售及相关技术服务。,0.072,0.0328,0.1075,0.0721,0.06,0.03,0.08,0.05,2.9516,2.9441,2.9169,2.8951,2.02,0.93,2.62,1.89,6.4492,5.4235,4.3969,4.4669,5.8704,5.1034,4.3342,4.2821,1.6619,0.7224,2.4709,1.8141,2.3824,2.3035,2.3245,2.8717,1.7319,1.701,1.7273,2.0654,41.4562,31.7316,24.6412,29.1464,29.6319,32.8256,30.5794,24.9385
603703,盛洋科技,上海证券交易所,2015-04-23,11.32,http://www.shengyang.com,浙江省绍兴市越城区人民东路1416号,多种射频电缆及相关配套产品的研发、制造及销售。,0.0144,0.0098,0.0123,0.022,0.01,0.01,0.01,0.0201,2.0442,2.0411,2.0359,2.041,0.6,0.44,0.42,0.97,1.1611,1.8462,-0.029,1.474,1.6706,2.3693,0.7829,1.7728,0.3215,0.2209,0.2858,0.49,0.9914,1.4691,1.2928,1.2595,0.6285,0.9754,0.8354,0.8673,32.5912,59.0586,50.5114,56.2961,52.7251,52.9734,51.7298,53.4848
603706,东方环宇,上海证券交易所,2018-07-09,13.09,http://www.dfhyrq.com,新疆昌吉州昌吉市延安北路198号24层,城市燃气供应及相关业务、电信业务,0.673,0.4497,1.0875,0.5815,0.61,0.38,1.04,0.56,8.4324,9.0998,8.7083,8.2113,7.2,4.22,11.97,6.76,22.5242,20.0981,20.5917,18.7643,19.3125,17.4677,17.119,14.7483,4.9148,2.9881,7.0497,4.3114,1.8741,1.9286,1.6862,1.9614,1.5238,1.6092,1.4328,1.5891,21.6587,32.8622,52.878,24.7567,33.603,34.8787,39.4275,34.5448
603707,健友股份,上海证券交易所,2017-07-19,7.21,http://www.nkf-pharma.com,江苏省南京市高新技术产业开发区学府路16号,药品原料、制剂的研发、生产和销售。,0.2507,0.1096,-0.1172,0.5192,0.25,0.11,-0.12,0.52,3.7571,3.7003,3.5889,4.2249,6.67,2.96,-3.27,12.29,21.4573,19.7918,-7.4963,29.8869,18.9024,17.6433,-4.8188,26.7139,4.1388,1.839,-1.9891,7.5461,2.3827,2.455,2.3529,2.5331,1.1939,1.154,1.0055,1.0208,43.6993,47.0242,39.1998,57.6535,38.0066,37.9499,39.1187,38.623
603708,家家悦,上海证券交易所,2016-12-13,13.64,http://www.jiajiayue.com.cn,山东省威海市经济技术开发区大庆路53号九龙城国际大厦,超市连锁经营。,0.2683,0.2394,0.2099,0.3129,0.28,0.24,0.25,0.35,3.9465,4.1122,3.9234,4.0121,6.73,5.61,5.37,8.02,2.3867,3.6704,1.278,2.1201,1.8292,2.9449,0.7648,1.4592,1.2725,1.0681,0.951,1.3695,0.6947,0.7322,0.7221,0.7435,0.4398,0.4748,0.4535,0.4834,29.4036,32.4181,33.4976,34.9495,81.1495,81.5606,82.1692,82.4416
603709,中源家居,上海证券交易所,2018-02-08,19.86,http://www.zoy-living.com,浙江省安吉县递铺街道塘浦工业园区2-5幢,研发、生产、销售沙发等家具产品。,0.032,0.0631,0.2218,0.3134,0.03,0.06,0.22,0.31,6.1514,6.2484,6.1673,6.2572,0.52,1.01,3.61,5.02,0.8933,2.1771,2.1866,4.2328,0.4311,1.7445,1.9338,4.022,0.2117,0.4467,1.5664,2.4117,0.9411,0.9294,0.935,1.1893,0.5163,0.5392,0.5688,0.7979,12.9335,16.1956,19.5137,34.0549,58.9731,55.7644,56.4527,51.8496
603711,香飘飘,上海证券交易所,2017-11-30,14.18,http://www.chinaxpp.com,浙江省杭州市拱墅区杭州新天地商务中心4幢西楼13楼,奶茶产品的研发、生产和销售。,-0.0723,0.0615,0.6811,0.0078,-0.07,0.06,0.68,0.01,7.7725,8.2285,8.1544,7.4621,-0.92,0.75,8.37,0.11,-4.1462,4.1641,9.4687,-1.0503,-2.518,3.487,7.7177,0.1616,-0.6883,0.5439,5.3439,0.0645,2.3217,2.3206,1.8341,1.6326,2.2041,2.2048,1.7435,1.5404,199.1465,200.3438,151.8282,131.7261,25.9583,27.2346,35.9863,38.1259
603712,七一二,上海证券交易所,2018-02-26,4.55,http://www.712.cn,天津开发区西区北大街141号,军民用无线通信终端及系统产品研发、生产和销售。,0.104,0.0293,0.5991,0.4173,0.09,0.021,0.57,0.4,6.0777,6.0696,6.0471,5.875,1.43,0.34,9.42,6.79,4.6133,2.1001,12.8427,12.5748,6.6847,4.6252,14.1532,14.219,0.8652,0.2383,4.7349,3.3201,2.2871,2.1461,2.0409,1.9146,1.5207,1.3906,1.3109,1.1848,11.2931,14.1283,23.721,9.1295,48.3214,49.672,51.2672,52.3998
603713,密尔克卫,上海证券交易所,2018-07-13,11.27,http://www.mwclg.com,上海市浦东新区锦绣东路2777弄锦绣申江金桥华虹创新园39号楼,"专业化工供应链综合服务商,提供以货运代理、仓储和运输为核心的一站式综合物流服务,并基于综合物流服务向化工品分销延伸,逐步形成的化工品物贸一体化服务。",2.1318,1.0583,2.9301,2.6348,1.83,0.8646,2.5376,2.29,25.6035,25.215,24.4731,24.5514,7.39,3.65,10.73,9.98,6.6971,6.9615,5.8602,6.6464,5.8447,6.0041,4.9362,5.679,2.9465,1.5247,4.3278,3.7084,1.2482,1.2866,1.1966,1.2131,1.1463,1.1366,1.0323,1.0432,25.1851,26.4405,25.6182,22.1612,60.9879,60.4443,60.7489,62.5832
603716,塞力医疗,上海证券交易所,2016-10-31,26.91,http://www.thalys.net.cn,湖北省武汉市东西湖区金山大道1310号,医疗检验集约化营销及服务业务、体外诊断产品的代理以及自主体外诊断产品的研发、生产和销售。,0.0415,0.0712,-0.7757,0.088,-0.02,0.02,-0.82,-0.02,5.5861,5.9662,5.9916,6.8507,-0.42,0.26,-13.1,-0.28,1.4786,3.8888,-8.9885,1.0749,0.8556,2.9552,-7.8148,1.1631,0.2602,0.4336,-4.6914,0.474,1.6758,1.7534,1.7161,1.6935,1.4379,1.4744,1.4713,1.4344,15.0683,12.9968,19.9637,18.2977,62.2817,60.1663,60.659,59.8073
603717,天域生物,上海证券交易所,2017-03-27,14.63,http://www.tygf.cn,上海市杨浦区国权北路1688弄湾谷科技园C4幢二层,园林绿化工程设计、施工及养护;市政公用工程施工;环境综合治理;河湖流污染治理;土壤污染治理;苗木种植、销售等。,0.0472,0.0638,-2.0634,-0.5957,0.0215,0.0311,-1.7041,-0.3972,2.2487,2.2564,2.2253,3.533,0.95,1.38,-76.58,-11.24,2.5676,9.5808,-90.6846,-28.9102,3.2361,8.771,-89.2941,-29.1332,0.414,0.5529,-18.2934,-4.7787,1.2965,1.354,1.3144,1.665,1.1122,1.2008,1.1855,1.4746,24.0161,25.0909,20.747,24.0016,73.7875,73.9288,74.5053,65.1324
603718,海利生物,上海证券交易所,2015-05-15,6.81,http://www.hile-bio.com,上海市黄浦区淮海中路138号1805室,畜用、禽用动物疫苗的研发、生产和销售。,0.0158,-0.0066,0.076,0.101,0.0235,-0.01,0.1,0.12,1.9092,1.8598,1.8498,1.7996,1.2,-0.3,5.17,6.31,-16.9494,-7.8419,22.9187,39.3357,9.6434,-6.2032,20.7765,33.4366,0.6472,-0.2651,3.017,4.1296,1.4091,1.3943,1.3489,1.5935,1.1323,1.161,1.1024,1.3324,10.0178,15.1092,33.7467,44.6464,24.5763,28.2318,29.1333,27.3337
603719,良品铺子,上海证券交易所,2020-02-24,11.9,http://www.517lppz.com,湖北省武汉市东西湖区航天路1号良品大厦,休闲食品的研发、采购、销售、物流配送和运营业务。,0.0575,0.1551,0.4475,0.4758,0.06,0.16,0.45,0.48,6.016,6.3685,6.2078,6.2422,0.99,2.45,7.24,7.64,1.4097,3.6355,3.2398,4.2964,0.5929,2.5373,2.2303,3.1805,0.5429,1.2869,3.25,3.7331,1.6011,1.5331,1.3375,1.4007,1.3928,1.3368,1.0932,1.186,35.5806,78.6031,75.3599,70.4141,43.2346,47.2035,54.9486,51.0582
603721,中广天择,上海证券交易所,2017-08-11,7.05,http://www.tvzone.cn,湖南省长沙市开福区月湖街道鸭子铺路46号,电视、互联网和移动互联网等视频内容的制作、发行和营销;电视剧播映权运营。,-0.0614,-0.0455,-0.0759,-0.0294,-0.05,-0.0381,-0.07,-0.02,3.9087,3.921,3.9591,4.003,-1.29,-0.97,-1.68,-0.56,-8.1576,-9.2575,-13.737,-3.9,-6.4437,-7.1125,-4.2504,-2.4513,-0.9483,-0.6972,-1.1148,-0.4326,4.0572,3.9152,3.7153,4.0872,3.7456,3.6765,3.5064,3.6195,186.9601,186.2099,208.5947,188.8197,35.0188,35.2737,37.2591,36.5889
603722,阿科力,上海证券交易所,2017-10-25,11.24,http://www.chinaacryl.com,江苏省无锡市锡山区东港镇新材料产业园(民祥路29号),聚醚胺、光学级聚合物材料用树脂、特种环氧树脂等化工新材料产品的研发、生产和销售。,0.0203,0.0126,0.263,0.2364,0.02,0.01,0.27,0.24,8.4795,8.6705,8.6569,8.6303,0.27,0.16,3.14,2.82,0.905,1.2397,4.7853,6.0124,0.7367,1.0711,4.3085,5.0273,0.1902,0.1214,2.48,2.2144,2.3581,3.3168,3.1602,3.1924,2.1647,3.0292,2.8829,2.9692,162.7815,240.6186,228.4211,231.1645,20.2902,16.0013,18.1495,18.9282
603725,天安新材,上海证券交易所,2017-09-06,9.64,http://www.tianantech.com,广东省佛山市禅城区南庄镇梧村工业区,高分子复合饰面材料以及建筑陶瓷的研发、设计、生产及销售。,0.2082,0.059,0.708,0.4473,0.177,0.056,0.57,0.357,2.3367,3.3574,3.3013,3.0812,7.49,1.67,16.78,11.14,5.8543,3.4252,5.7538,5.0795,4.5724,2.4495,4.9204,4.3835,2.269,0.4661,5.4802,3.4078,0.9647,0.9833,0.9577,0.9607,0.6768,0.6986,0.6806,0.6739,23.6171,24.9356,24.7659,25.1249,69.9833,68.8995,69.9848,72.385
603726,朗迪集团,上海证券交易所,2016-04-21,11.73,http://www.langdi.com,浙江省余姚市朗霞街道朗马路188号,家用空调风叶、机械风机、复合材料三个业务板块。,0.513,0.2054,0.5764,0.461,0.52,0.21,0.59,0.47,6.5303,6.6147,6.529,6.3926,7.91,3.13,9.04,7.34,11.4962,11.3621,7.2861,7.9264,9.6191,9.1429,6.5615,6.6754,4.019,1.6758,4.7668,3.8379,1.411,1.5152,1.4718,1.4977,1.0781,1.0946,1.0821,1.1489,20.8288,24.1153,29.027,25.1196,48.6903,45.8669,45.8161,46.5444
603727,博迈科,上海证券交易所,2016-11-22,20.81,http://www.bomesc.com,天津经济技术开发区第四大街14号,提供海洋油气开发、矿业开采以及天然气液化领域专用模块集成设计与建造服务。,0.2245,0.12,-0.2679,-0.3056,0.23,0.12,-0.27,-0.31,11.3336,11.4154,11.3976,11.362,1.98,1.05,-2.35,-2.69,6.3742,7.2537,-5.8805,-8.2029,5.9635,6.8029,-4.1955,-6.4238,1.4105,0.7338,-1.5724,-1.8111,2.4319,2.3405,2.1615,2.1681,2.2859,2.1995,2.0492,2.0335,126.9648,126.052,133.3236,131.9991,28.7894,30.1737,33.1048,32.6532
603728,鸣志电器,上海证券交易所,2017-05-09,11.23,http://www.moons.com.cn,上海市闵行区闵北工业区鸣嘉路168号,专注于运动控制领域和智能电源领域核心技术及系统级解决方案的研发和经营，核心业务围绕自动化和智能化领域有序外延扩张。,0.0961,0.0153,0.3379,0.2017,0.0956,0.0154,0.3336,0.1998,6.831,6.8171,6.7801,6.6779,1.39,0.23,4.93,2.99,3.3539,1.6025,5.9324,4.8029,3.1911,1.0574,5.582,4.423,1.022,0.1669,3.6948,2.1947,2.3221,2.4914,2.4147,2.3079,1.7253,1.8138,1.7117,1.6128,65.4057,63.9702,60.2324,63.9405,27.1598,25.5196,25.6765,27.1922
603729,龙韵股份,上海证券交易所,2015-03-24,26.61,http://www.obm.com.cn,上海浦东新区民生路118号滨江万科中心16层,广告全案服务业务、广告媒介代理业务、酒类销售业务等,-0.0895,-0.1577,-0.6319,0.0084,-0.09,-0.16,-0.57,0.05,3.8054,3.7321,3.8868,4.1274,-2.28,-4.15,-14.45,1.27,-4.6438,-17.3775,-18.5407,0.9988,-4.0476,-17.2243,-17.8771,0.3021,-1.2723,-2.2968,-9.2554,0.1243,1.0963,1.0953,1.1768,1.2389,1.024,1.0386,1.1152,1.1286,12.2052,10.4234,13.8625,4.399,46.1777,45.9239,43.3063,38.9913
603730,岱美股份,上海证券交易所,2017-07-28,24.92,http://www.daimay.com,上海市浦东新区北蔡镇莲溪路1299号,汽车零部件的研发、生产和销售。,0.2542,0.1535,0.5144,0.4241,0.25,0.15,0.51,0.42,2.6631,3.6923,3.5538,3.4565,9.55,4.16,14.47,12.27,15.1302,14.1375,13.6817,14.5717,12.7895,12.2778,11.1576,12.2301,6.2391,2.8653,9.4435,7.4406,3.5229,4.3237,3.319,2.8495,1.9659,2.3456,1.8785,1.5834,71.3012,107.2751,85.7765,67.1165,34.6376,31.0709,34.7577,39.3565
603733,仙鹤股份,上海证券交易所,2018-04-20,13.59,http://www.xianhepaper.com,浙江省衢州市衢江区天湖南路69号,研发、生产和销售高性能纸基功能材料及其浆类原材料和化学原材料。,0.7851,0.3834,0.9452,0.5445,0.73,0.36,0.72,0.51,10.8011,10.7601,10.3774,9.9678,7.22,3.54,9.06,5.43,13.7206,13.9932,8.5749,6.8354,12.0402,12.2518,7.8012,6.1879,2.6684,1.3211,3.5362,2.1906,1.5407,1.4321,1.373,1.4487,0.898,0.887,0.8782,0.9177,22.1176,15.2572,21.8766,21.9125,63.0993,62.7375,60.9854,59.7023
603737,三棵树,上海证券交易所,2016-06-03,15.94,http://www.3treesgroup.com,福建省莆田市荔城区荔园北大道518号,建筑涂料(墙面涂料)、木器涂料及防水材料、地坪材料、保温材料、一体化板、基辅材的研发、生产和销售。,0.3946,0.0897,0.3366,1.057,0.4,0.09,0.33,1.05,4.8791,4.73,4.6406,5.4585,8.17,1.89,7.1,19.28,3.1285,1.8623,1.6448,7.3997,3.6101,2.2894,1.4219,5.9194,1.405,0.352,1.2547,3.6198,0.7555,0.7466,0.7784,0.883,0.6763,0.664,0.6994,0.8028,15.4366,15.7395,18.0711,18.3073,80.8996,79.528,80.879,79.9839
603738,泰晶科技,上海证券交易所,2016-09-28,16.14,http://www.sztkd.com,湖北省随州市曾都经济开发区交通大道泰晶科技半导体工业园,从事石英晶体元器件的研发、生产和销售业务。,0.15,0.0809,0.2626,0.196,0.15,0.08,0.26,0.19,4.473,4.4829,4.5058,4.4488,3.3,1.75,5.77,4.34,16.7635,19.5816,14.8951,14.409,14.8516,17.288,12.8957,12.8147,2.8932,1.5608,5.008,3.8086,6.1419,6.3471,5.4952,5.886,4.8866,5.1556,4.5996,5.0498,148.3502,206.4987,179.2275,107.8642,12.8654,12.6475,13.3027,12.7652
603739,蔚蓝生物,上海证券交易所,2019-01-16,10.19,http://www.vlandgroup.com,山东省青岛市崂山区九水东路596-1号,酶制剂、微生态、动物保健品的研发、生产和销售。,0.1672,0.0678,0.4065,0.2655,0.12,0.05,0.32,0.22,6.7746,6.8086,6.7514,6.6858,1.71,0.74,4.72,3.27,9.0682,7.8937,10.2511,9.1986,6.9449,5.9845,8.5793,7.6358,1.3851,0.5671,3.3901,2.2955,1.0662,1.0382,1.0329,1.2804,0.8687,0.8387,0.8441,1.0705,25.289,17.0818,22.0181,25.7201,39.882,39.1693,39.8368,38.0868
603755,日辰股份,上海证券交易所,2019-08-28,15.7,http://www.richen-qd.cn,山东省青岛市即墨区青岛环保产业园(即发龙山路20号),"复合调味品的研发、生产与销售,主要面向食品加工企业和餐饮企业,为其提供个性化定制的复合调味品解决方案。",0.2913,0.1309,0.5722,0.4218,0.29,0.13,0.57,0.42,7.1227,7.2418,7.1151,7.2357,4.09,1.81,8.04,5.83,17.4963,16.5452,18.5031,18.3391,15.3272,14.0647,15.6984,15.6418,2.983,1.2896,5.8641,4.3269,1.454,1.4253,1.5192,1.7028,1.3076,1.2727,1.3766,1.5429,85.837,48.323,19.7653,34.1624,27.0729,28.6368,27.087,25.7698
603757,大元泵业,上海证券交易所,2017-07-11,22.42,http://www.dayuan.com,浙江省台州市温岭市泽国镇西城路689号,各类泵的研发、生产和销售。,0.8249,0.236,1.6849,1.481,0.79,0.24,1.6,1.34,9.7461,10.2628,10.0989,9.887,8.62,2.39,16.95,15.11,18.4788,16.1155,17.4129,19.6614,16.3301,14.2149,14.949,17.4249,5.2171,1.501,10.6374,9.3462,2.8992,3.5807,3.3469,3.2652,2.2848,2.816,2.7125,2.6322,98.9891,181.7923,186.9416,186.7434,38.308,34.5841,36.0329,37.3124
603758,秦安股份,上海证券交易所,2017-05-17,10.8,http://www.qamemc.com,重庆市九龙坡区西彭工业园区森迪大道58号,从事汽车发动机核心零部件:气缸体、气缸盖、曲轴等产品的研发、生产与销售。,0.141,0.1111,0.5942,0.4685,0.14,0.11,0.6,0.49,5.5116,5.9516,5.9017,5.7492,2.56,1.87,10.07,8.15,9.5037,13.9458,17.5492,20.2893,7.951,11.708,14.9857,16.9436,2.1668,1.5811,8.2543,6.5488,3.9469,4.1611,3.5218,3.2057,3.3374,3.5334,3.0187,2.7212,227.0434,221.941,191.4568,158.3911,15.2719,15.3097,18.0154,19.6396
603759,海天股份,上海证券交易所,2021-03-26,11.21,http://www.haitianshuiwu.com,四川省成都市天府新区湖畔路南段506号,在特许经营区域内提供供水和污水处理业务及配套提供水务设施工程施工服务。,0.2512,0.065,0.5128,0.3699,0.22,0.06,0.52,0.38,5.5047,5.6139,5.5509,5.387,4.07,1.12,9.44,6.99,19.0447,12.2384,22.1755,22.1388,16.0807,10.416,18.5454,18.4918,1.8158,0.4743,3.7918,2.8674,1.0376,1.0549,0.9518,1.0112,1.0139,0.9923,0.9193,0.9803,42.0517,41.3508,39.3045,39.2379,56.7087,55.9032,55.7885,55.7578
603766,隆鑫通用,上海证券交易所,2012-08-10,6.58,http://www.loncinindustries.com,重庆市九龙坡区九龙园C区聚业路116号隆鑫C区,摩托车及发动机和通用机械等业务。,0.2813,0.1238,0.2309,0.3674,0.287,0.1254,0.28,0.3851,4.2026,4.143,4.0188,4.1196,6.83,3.03,7.07,9.35,9.1605,9.1536,5.5837,9.7852,7.5356,7.7113,3.6292,8.0578,3.9252,1.8203,3.4014,5.4515,1.8524,1.9463,1.8703,1.9824,1.7127,1.8062,1.7356,1.8213,100.6171,109.5382,106.3979,109.036,40.2931,37.8381,39.5457,37.2612
603767,中马传动,上海证券交易所,2017-06-13,11.19,http://www.zomaxcd.com,浙江省温岭市石塘镇上马工业区经一路1号,汽车变速器及车辆齿轮的研发、生产和销售。,0.1273,0.0486,0.2358,0.215,0.13,0.05,0.24,0.21,4.6432,4.7645,4.7159,4.7027,2.74,1.02,5,4.55,8.6302,7.4913,7.1754,9.0377,7.9997,6.3445,6.5878,8.164,2.2024,0.8048,3.8601,3.4938,3.1955,3.0039,2.7168,2.5637,2.559,2.431,2.206,2.0264,133.853,132.0714,114.1727,97.126,19.6546,21.0611,22.7887,23.2743
603768,常青股份,上海证券交易所,2017-03-24,16.32,http://www.hfcqjx.com,安徽省合肥市东油路18号,汽车冲压及焊接零部件的开发、生产与销售。,0.1588,0.1571,0.6452,0.5656,--,--,--,--,10.2015,9.9481,9.791,9.7118,1.56,1.58,6.59,5.82,2.604,3.8034,4.7169,5.7839,2.4308,4.335,4.0515,4.9513,0.6655,0.6138,2.6843,2.3417,1.0465,0.8783,0.832,0.8143,0.8685,0.6757,0.6563,0.6428,33.3594,21.0869,15.7266,17.3684,57.2345,61.1387,59.2678,59.7894
603773,沃格光电,上海证券交易所,2018-04-17,33.37,http://www.wgtechjx.com,江西省新余高新技术产业开发区西城大道沃格工业园,FPD光电玻璃精加工业务。,-0.0555,0.0309,0.1829,0.0118,-0.1365,-0.0316,-0.0265,-0.1197,6.0105,8.0078,8.0281,7.9256,-2.27,-0.39,-0.33,-1.51,-1.0186,1.6028,1.9891,0.6195,-1.187,1.0082,1.7283,0.161,-0.3056,0.1333,0.8215,0.0534,1.0735,1.1135,1.1454,1.1511,0.9953,1.0268,1.0619,1.0684,39.1182,40.1896,38.3055,36.4423,62.4414,61.0948,59.6764,60.0983
603776,永安行,上海证券交易所,2017-08-17,26.85,http://www.ibike668.com,江苏省常州市新北区汉江路399号,"基于物联网和大数据分析技术的共享出行系统的研发、销售、建设、运营服务,同时依托永安行平台通过永安行APP向消费者提供共享出行服务业务。",-0.0304,-0.0254,-0.5657,0.0435,-0.03,-0.02,-0.55,0.05,13.4232,13.5843,13.6062,14.1733,-0.25,-0.16,-4.01,0.36,-0.2752,-5.1716,-21.8947,3.4449,-2.8409,-5.2168,-24.0943,2.4653,-0.154,-0.1305,-2.8777,0.2154,8.6987,10.3067,9.2692,9.7582,8.4569,10.0268,9.0487,9.5324,112.772,106.7936,110.0189,99.9073,31.421,29.7232,30.2583,29.3027
603777,来伊份,上海证券交易所,2016-10-12,11.67,http://www.laiyifen.com,上海市松江区沪松公路1399弄68号来伊份青年大厦,休闲食品连锁经营。,0.0387,0.1845,0.1842,0.0136,0.04,0.18,0.17,0.01,5.4886,5.6045,5.467,5.3596,0.81,3.25,3.1,0.25,0.9873,6.0716,1.6659,0.9213,0.7269,5.8498,1.5587,0.1521,0.4171,1.9434,1.8368,0.1397,1.4751,1.4971,1.3304,1.3312,1.2891,1.2863,1.0781,1.136,55.8608,55.8086,47.9792,58.4743,40.7774,40.8722,45.4102,44.7912
